                simTime,               simFrame,               playerId,                 roadId,                 laneId,                  flags,                  roadS,                  roadT,             laneOffset,                 hdgRel,               pitchRel,                rollRel,               roadType,                  pathS,
+7.8333337418735027e-01,                     48,                      1,                      4,                      1,                    0x2,+7.6690026855468750e+02,+1.8750000000000000e+00,+0.0000000000000000e+00,-8.7422776573475858e-08,-3.7384550087153912e-03,-4.8677617492387526e-10,                      3,+6.7275863885879517e-01,
+8.0000004172325134e-01,                     49,                      1,                      4,                      1,                    0x2,+7.6687036132812500e+02,+1.8750000000000000e+00,+0.0000000000000000e+00,-8.7422776573475858e-08,-3.7362205330282450e-03,-5.0860493594484524e-10,                      3,+7.0260846614837646e-01,
+8.1666670925915241e-01,                     50,                      1,                      4,                      1,                    0x2,+7.6683990478515625e+02,+1.8750000000000000e+00,+0.0000000000000000e+00,-8.7422776573475858e-08,-3.7339346017688513e-03,-5.3080573270136711e-10,                      3,+7.3310703039169312e-01,
+8.3333337679505348e-01,                     51,                      1,                      4,                      1,                    0x2,+7.6680871582031250e+02,+1.8750000000000000e+00,+0.0000000000000000e+00,-8.7422776573475858e-08,-3.7315976805984974e-03,-5.5335575011028482e-10,                      3,+7.6425433158874512e-01,
+8.5000004433095455e-01,                     52,                      1,                      4,                      1,                    0x2,+7.6677697753906250e+02,+1.8750000000000000e+00,+0.0000000000000000e+00,-8.7422776573475858e-08,-3.7292095366865396e-03,-5.7623061877620785e-10,                      3,+7.9605036973953247e-01,
+8.6666671186685562e-01,                     53,                      1,                      4,                      1,                    0x2,+7.6674450683593750e+02,+1.8750000000000000e+00,+0.0000000000000000e+00,-8.7422776573475858e-08,-3.7267694715410471e-03,-5.9940369334654520e-10,                      3,+8.2849508523941040e-01,
+8.8333337940275669e-01,                     54,                      1,                      4,                      1,                    0x2,+7.6671142578125000e+02,+1.8750000000000000e+00,+0.0000000000000000e+00,-8.7422776573475858e-08,-3.7242779508233070e-03,-6.2284627455611030e-10,                      3,+8.6158847808837891e-01,
+9.0000004693865776e-01,                     55,                      1,                      4,                      1,                    0x2,+7.6667767333984375e+02,+1.8750000000000000e+00,+0.0000000000000000e+00,-8.7422776573475858e-08,-3.7217345088720322e-03,-6.4652677655985258e-10,                      3,+8.9533054828643799e-01,
+9.1666671447455883e-01,                     56,                      1,                      4,                      1,                    0x2,+7.6664324951171875e+02,+1.8749979734420776e+00,-2.0630600374715868e-06,-2.9651326258317567e-05,-3.7191386800259352e-03,+2.4763665351201780e-05,                      3,+9.2972129583358765e-01,
+9.3333338201045990e-01,                     57,                      1,                      4,                      1,                    0x2,+7.6660821533203125e+02,+1.8749926090240479e+00,-7.3504352258169092e-06,-8.9971224952023476e-05,-3.7164906971156597e-03,+5.1361908845137805e-05,                      3,+9.6476066112518311e-01,
+9.5000004954636097e-01,                     58,                      1,                      4,                      1,                    0x2,+7.6657257080078125e+02,+1.8749829530715942e+00,-1.7086676962208003e-05,-1.8104712944477797e-04,-3.7137903273105621e-03,+7.8866934927646071e-05,                      3,+1.0004487037658691e+00,
+9.6666671708226204e-01,                     59,                      1,                      4,                      1,                    0x2,+7.6653619384765625e+02,+1.8749674558639526e+00,-3.2530260796193033e-05,-3.0264060478657484e-04,-3.7110368721187115e-03,+1.0717134864535183e-04,                      3,+1.0367852449417114e+00,
+9.8333338461816311e-01,                     60,                      1,                      4,                      1,                    0x2,+7.6649920654296875e+02,+1.8749450445175171e+00,-5.4986325267236680e-05,-4.5427482109516859e-04,-3.7082307972013950e-03,+1.3619831588584930e-04,                      3,+1.0737704038619995e+00,
+1.0000000521540642e+00,                     61,                      1,                      4,                      1,                    0x2,+7.6646160888671875e+02,+1.8749141693115234e+00,-8.5803592810407281e-05,-6.3571135979145765e-04,-3.7053716368973255e-03,+1.6587389109190553e-04,                      3,+1.1114040613174438e+00,
+1.0166667196899652e+00,                     62,                      1,                      4,                      1,                    0x2,+7.6642333984375000e+02,+1.8748736381530762e+00,-1.2637143663596362e-04,-8.4695022087544203e-04,-3.7024591583758593e-03,+1.9612832693383098e-04,                      3,+1.1496862173080444e+00,
+1.0333333872258663e+00,                     63,                      1,                      4,                      1,                    0x2,+7.6638439941406250e+02,+1.8748219013214111e+00,-1.7811571888159961e-04,-1.0870377300307155e-03,-3.6994931288063526e-03,+2.2687927412334830e-04,                      3,+1.1886168718338013e+00,
+1.0500000547617674e+00,                     64,                      1,                      4,                      1,                    0x2,+7.6634478759765625e+02,+1.8747575283050537e+00,-2.4249393027275801e-04,-1.3557354686781764e-03,-3.6964733153581619e-03,+2.5803034077398479e-04,                      3,+1.2281960248947144e+00,
+1.0666667222976685e+00,                     65,                      1,                      4,                      1,                    0x2,+7.6630456542968750e+02,+1.8746789693832397e+00,-3.2099356758408248e-04,-1.6523281810805202e-03,-3.6933994852006435e-03,+2.8951812419109046e-04,                      3,+1.2684234380722046e+00,
+1.0833333898335695e+00,                     66,                      1,                      4,                      1,                    0x2,+7.6626367187500000e+02,+1.8745849132537842e+00,-4.1512658935971558e-04,-1.9763389136642218e-03,-3.6902716383337975e-03,+3.2124813878908753e-04,                      3,+1.3092993497848511e+00,
+1.1000000573694706e+00,                     67,                      1,                      4,                      1,                    0x2,+7.6622216796875000e+02,+1.8744735717773438e+00,-5.2642647642642260e-04,-2.3270526435226202e-03,-3.6870897747576237e-03,+3.5314197884872556e-04,                      3,+1.3508236408233643e+00,
+1.1166667249053717e+00,                     68,                      1,                      4,                      1,                    0x2,+7.6617999267578125e+02,+1.8743435144424438e+00,-6.5644335700199008e-04,-2.7035155799239874e-03,-3.6838529631495476e-03,+3.8510840386152267e-04,                      3,+1.3929960727691650e+00,
+1.1333333924412727e+00,                     69,                      1,                      4,                      1,                    0x2,+7.6613720703125000e+02,+1.8741933107376099e+00,-8.0674054333940148e-04,-3.1052508857101202e-03,-3.6805614363402128e-03,+4.1706394404172897e-04,                      3,+1.4358168840408325e+00,
+1.1500000599771738e+00,                     70,                      1,                      4,                      1,                    0x2,+7.6609368896484375e+02,+1.8740210533142090e+00,-9.7889115568250418e-04,-3.5313048865646124e-03,-3.6772147286683321e-03,+4.4893453014083207e-04,                      3,+1.4792858362197876e+00,
+1.1666667275130749e+00,                     71,                      1,                      4,                      1,                    0x2,+7.6604962158203125e+02,+1.8738255500793457e+00,-1.1744726216420531e-03,-3.9804857224225998e-03,-3.6738135386258364e-03,+4.8062216956168413e-04,                      3,+1.5234029293060303e+00,
+1.1833333950489759e+00,                     72,                      1,                      4,                      1,                    0x2,+7.6600482177734375e+02,+1.8736048936843872e+00,-1.3950638240203261e-03,-4.4525545090436935e-03,-3.6703562363982201e-03,+5.1204976625740528e-04,                      3,+1.5681681632995605e+00,
+1.2000000625848770e+00,                     73,                      1,                      4,                      1,                    0x2,+7.6595941162109375e+02,+1.8733577728271484e+00,-1.6422424232587218e-03,-4.9458425492048264e-03,-3.6668435204774141e-03,+5.4315256420522928e-04,                      3,+1.6135812997817993e+00,
+1.2166667301207781e+00,                     74,                      1,                      4,                      1,                    0x2,+7.6591333007812500e+02,+1.8730823993682861e+00,-1.9175769994035363e-03,-5.4598730057477951e-03,-3.6632744595408440e-03,+5.7381618535146117e-04,                      3,+1.6596424579620361e+00,
+1.2333333976566792e+00,                     75,                      1,                      4,                      1,                    0x2,+7.6586663818359375e+02,+1.8727773427963257e+00,-2.2226285655051470e-03,-5.9934537857770920e-03,-3.6596495192497969e-03,+6.0400046641007066e-04,                      3,+1.7063516378402710e+00,
+1.2500000651925802e+00,                     76,                      1,                      4,                      1,                    0x2,+7.6581927490234375e+02,+1.8724410533905029e+00,-2.5589424185454845e-03,-6.5456312149763107e-03,-3.6559677682816982e-03,+6.3360272906720638e-04,                      3,+1.7537084817886353e+00,
+1.2666667327284813e+00,                     77,                      1,                      4,                      1,                    0x2,+7.6577130126953125e+02,+1.8720719814300537e+00,-2.9280462767928839e-03,-7.1154516190290451e-03,-3.6522296722978354e-03,+6.6255894489586353e-04,                      3,+1.8017132282257080e+00,
+1.2833334002643824e+00,                     78,                      1,                      4,                      1,                    0x2,+7.6572265625000000e+02,+1.8716685771942139e+00,-3.3314470201730728e-03,-7.7014844864606857e-03,-3.6484347656369209e-03,+6.9079356035217643e-04,                      3,+1.8503655195236206e+00,
+1.3000000678002834e+00,                     79,                      1,                      4,                      1,                    0x2,+7.6567333984375000e+02,+1.8712294101715088e+00,-3.7706256844103336e-03,-8.3027761429548264e-03,-3.6445823498070240e-03,+7.1823148755356669e-04,                      3,+1.8996654748916626e+00,
+1.3166667353361845e+00,                     80,                      1,                      4,                      1,                    0x2,+7.6562341308593750e+02,+1.8707529306411743e+00,-4.2470367625355721e-03,-8.9183729141950607e-03,-3.6406728904694319e-03,+7.4482848867774010e-04,                      3,+1.9496129751205444e+00,
+1.3333334028720856e+00,                     81,                      1,                      4,                      1,                    0x2,+7.6557281494140625e+02,+1.8702379465103149e+00,-4.7621037811040878e-03,-9.5470827072858810e-03,-3.6367054563015699e-03,+7.7051424887031317e-04,                      3,+2.0002079010009766e+00,
+1.3500000704079866e+00,                     82,                      1,                      4,                      1,                    0x2,+7.6552154541015625e+02,+1.8696827888488770e+00,-5.3172153420746326e-03,-1.0187951847910881e-02,-3.6326800473034382e-03,+7.9522002488374710e-04,                      3,+2.0514502525329590e+00,
+1.3666667379438877e+00,                     83,                      1,                      4,                      1,                    0x2,+7.6546966552734375e+02,+1.8690862655639648e+00,-5.9137223288416862e-03,-1.0839549824595451e-02,-3.6285966634750366e-03,+8.1889471039175987e-04,                      3,+2.1033396720886230e+00,
+1.3833334054797888e+00,                     84,                      1,                      4,                      1,                    0x2,+7.6541711425781250e+02,+1.8684470653533936e+00,-6.5529360435903072e-03,-1.1500922963023186e-02,-3.6244543734937906e-03,+8.4147462621331215e-04,                      3,+2.1558763980865479e+00,
+1.4000000730156898e+00,                     85,                      1,                      4,                      1,                    0x2,+7.6536395263671875e+02,+1.8677638769149780e+00,-7.2361258789896965e-03,-1.2171117588877678e-02,-3.6202534101903439e-03,+8.6293154163286090e-04,                      3,+2.2090599536895752e+00,
