                simTime,               simFrame,               playerId,              lightMask,               steering,    steeringWheelTorque,                accMask,               accSpeed,           batteryState,            batteryRate,       displayLightMask,              fuelGauge,
+2.5333334654569626e+00,                    153,                      1,                      0,-1.9127352861687541e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.5500001329928637e+00,                    154,                      1,                      0,-2.1939736325293779e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.5666668005287647e+00,                    155,                      1,                      0,-2.4625137448310852e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.5833334680646658e+00,                    156,                      1,                      0,-2.7196388691663742e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.6000001356005669e+00,                    157,                      1,                      0,-2.9647117480635643e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.6166668031364679e+00,                    158,                      1,                      0,-3.1983884982764721e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.6333334706723690e+00,                    159,                      1,                      0,-3.4206935670226812e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.6500001382082701e+00,                    160,                      1,                      0,-3.6316600162535906e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.6666668057441711e+00,                    161,                      1,                      0,-3.8326198700815439e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.6833334732800722e+00,                    162,                      1,                      0,-4.0229852311313152e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.7000001408159733e+00,                    163,                      1,                      0,-4.2028194293379784e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.7166668083518744e+00,                    164,                      1,                      0,-4.3721976689994335e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+2.7333334758877754e+00,                    165,                      1,                      0,-4.5324969105422497e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
