                simTime,               simFrame,               objectId,               category,                   type,                vismask,                   name,                   dimX,                   dimY,                   dimZ,                   offX,                   offY,                   offZ,                      x,                      y,                      z,                      h,                      p,                      r,                  flags,                   type,                 system,                      x,                      y,                      z,                      h,                      p,                      r,                  flags,                   type,                 system,                      x,                      y,                      z,                      h,                      p,                      r,                  flags,                   type,                 system,               distance,
+6.8800003588199615e+01,                   4129,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-2.5337829074623346e+02,-3.3332077367379597e+01,-4.6478348683954849e-03,+4.9872045516967773e+00,-3.6353892646729946e-03,+1.1746400967240334e-02,                    0x3,                      0,                      0,+2.1012697219848633e+00,-7.3447341918945312e+00,+2.7771933004260063e-02,+2.3001028597354889e-01,-4.8173329560086131e-04,-2.0376008003950119e-02,                    0x3,                      0,                      0,+2.2845954895019531e+00,-1.6278146505355835e+00,+7.9494891688227654e-03,-4.6698060631752014e-01,+1.6181437531486154e-03,-1.5718638896942139e-02,                    0x1,                      0,                      0,+6.9631768798828125e+02,
+6.8816670255735517e+01,                   4130,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-2.5334274657375803e+02,-3.3454654944634129e+01,-4.6470924696595303e-03,+4.9909086227416992e+00,-3.6348085850477219e-03,+1.1404110118746758e-02,                    0x3,                      0,                      0,+2.1376597881317139e+00,-7.3721728324890137e+00,+2.7899956330657005e-02,+2.2224758565425873e-01,+3.4840999433072284e-05,-2.0537432283163071e-02,                    0x3,                      0,                      0,+2.2412838935852051e+00,-1.6330826282501221e+00,+7.9469503834843636e-03,-4.6576198935508728e-01,+3.0994456261396408e-02,-9.6854558214545250e-03,                    0x1,                      0,                      0,+6.9644531250000000e+02,
+6.8833336923271418e+01,                   4131,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-2.5330660904738301e+02,-3.3577691835541700e+01,-4.6411000702488263e-03,+4.9944839477539062e+00,-3.6301214713603258e-03,+1.1060311459004879e-02,                    0x3,                      0,                      0,+2.1733188629150391e+00,-7.3996973037719727e+00,+2.7996173128485680e-02,+2.1452972292900085e-01,+2.8122513322159648e-04,-2.0627945661544800e-02,                    0x3,                      0,                      0,+2.1969280242919922e+00,-1.6366666555404663e+00,+7.9264687374234200e-03,-4.6307173371315002e-01,+1.4783047139644623e-02,-5.4308022372424603e-03,                    0x1,                      0,                      0,+6.9657354736328125e+02,
+6.8850003590807319e+01,                   4132,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-2.5326989034005038e+02,-3.3701189383126710e+01,-4.6350169612628424e-03,+4.9979319572448730e+00,-3.6253635771572590e-03,+1.0716686956584454e-02,                    0x3,                      0,                      0,+2.2082433700561523e+00,-7.4272966384887695e+00,+2.8091326355934143e-02,+2.0688904821872711e-01,+2.8548215050250292e-04,-2.0617425441741943e-02,                    0x3,                      0,                      0,+2.1524314880371094e+00,-1.6408144235610962e+00,+7.9057030379772186e-03,-4.5844045281410217e-01,+2.5542103685438633e-04,+6.3121312996372581e-04,                    0x1,                      0,                      0,+6.9670239257812500e+02,
+6.8866670258343220e+01,                   4133,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-2.5323260259637681e+02,-3.3825148946445061e+01,-4.6288522643201943e-03,+5.0012545585632324e+00,-3.6205416545271873e-03,+1.0374469682574272e-02,                    0x3,                      0,                      0,+2.2424364089965820e+00,-7.4549770355224609e+00,+2.8185462579131126e-02,+1.9934801757335663e-01,+2.8931110864505172e-04,-2.0533081144094467e-02,                    0x3,                      0,                      0,+2.1079738140106201e+00,-1.6454565525054932e+00,+7.8846877440810204e-03,-4.5246180891990662e-01,+2.2973747400101274e-04,+5.0606573931872845e-03,                    0x1,                      0,                      0,+6.9683184814453125e+02,
+6.8883336925879121e+01,                   4134,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-2.5319475786896962e+02,-3.3949571980501702e+01,-4.6226100334715676e-03,+5.0044531822204590e+00,-3.6156591959297657e-03,+1.0034724138677120e-02,                    0x3,                      0,                      0,+2.2759041786193848e+00,-7.4827456474304199e+00,+2.8278598561882973e-02,+1.9192549586296082e-01,+2.9294978594407439e-04,-2.0384710282087326e-02,                    0x3,                      0,                      0,+2.0637111663818359e+00,-1.6505260467529297e+00,+7.8634358942508698e-03,-4.4535127282142639e-01,+2.1832062338944525e-04,+8.9022517204284668e-03,                    0x1,                      0,                      0,+6.9696191406250000e+02,
+6.8900003593415022e+01,                   4135,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-2.5315636808736184e+02,-3.4074460027721777e+01,-4.6162892551992775e-03,+5.0075306892395020e+00,-3.6107152700424194e-03,+9.6983453258872032e-03,                    0x3,                      0,                      0,+2.3086535930633545e+00,-7.5106067657470703e+00,+2.8370721265673637e-02,+1.8463677167892456e-01,+2.9663601890206337e-04,-2.0182693377137184e-02,                    0x3,                      0,                      0,+2.0197727680206299e+00,-1.6559587717056274e+00,+7.8419465571641922e-03,-4.3732342123985291e-01,+2.2117396292742342e-04,+1.2121013365685940e-02,                    0x1,                      0,                      0,+6.9709259033203125e+02,
+6.8916670260950923e+01,                   4136,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-2.5311744500920045e+02,-3.4199814695523671e+01,-4.6098894227424017e-03,+5.0104889869689941e+00,-3.6057094112038612e-03,+9.3663949519395828e-03,                    0x3,                      0,                      0,+2.3406953811645508e+00,-7.5385642051696777e+00,+2.8461815789341927e-02,+1.7749994993209839e-01,+3.0034605879336596e-04,-1.9917033612728119e-02,                    0x3,                      0,                      0,+1.9763125181198120e+00,-1.6616823673248291e+00,+7.8202178701758385e-03,-4.2820927500724792e-01,+2.2260237892623991e-04,+1.5939585864543915e-02,                    0x1,                      0,                      0,+6.9722387695312500e+02,
+6.8933336928486824e+01,                   4137,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-2.5307797728748835e+02,-3.4325630485428114e+01,-4.6034105360968150e-03,+5.0134220123291016e+00,-3.6006418522447348e-03,+9.3288263306021690e-03,                    0x3,                      0,                      0,+2.3734171390533447e+00,-7.5661916732788086e+00,+2.8551876544952393e-02,+1.7598266899585724e-01,+3.0405609868466854e-04,-2.2541352082043886e-03,                    0x3,                      0,                      0,+1.9749068021774292e+00,-1.6546337604522705e+00,+7.7982516959309578e-03,-9.1036848723888397e-02,+2.2260237892623991e-04,+1.0597738027572632e+00,                    0x1,                      0,                      0,+6.9735571289062500e+02,
+6.8950003596022725e+01,                   4138,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-2.5303796332576968e+02,-3.4451904846912946e+01,-4.5968525952583533e-03,+5.0163378715515137e+00,-3.5955123603343964e-03,+9.3161873519420624e-03,                    0x3,                      0,                      0,+2.4062340259552002e+00,-7.5936660766601562e+00,+2.8640894219279289e-02,+1.7494845390319824e-01,+3.0776610947214067e-04,-7.5834343442693353e-04,                    0x3,                      0,                      0,+1.9769955873489380e+00,-1.6464902162551880e+00,+7.7760489657521248e-03,-6.2052901834249496e-02,+2.2260063269641250e-04,+8.9747503399848938e-02,                    0x1,                      0,                      0,+6.9748815917968750e+02,
+6.8966670263558626e+01,                   4139,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-2.5299740433291416e+02,-3.4578636107858074e+01,-4.5902145867090160e-03,+5.0192294120788574e+00,-3.5903204698115587e-03,+9.2808390036225319e-03,                    0x3,                      0,                      0,+2.4389779567718506e+00,-7.6210398674011230e+00,+2.8728855773806572e-02,+1.7350012063980103e-01,+3.1152370502240956e-04,-2.1208752878010273e-03,                    0x3,                      0,                      0,+1.9757645130157471e+00,-1.6393865346908569e+00,+7.7536078169941902e-03,-8.6899988353252411e-02,+2.2545571846421808e-04,-8.1751905381679535e-02,                    0x1,                      0,                      0,+6.9762121582031250e+02,
+6.8983336931094527e+01,                   4140,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-2.5295630271745483e+02,-3.4705822996440141e+01,-4.5834960036875939e-03,+5.0220890045166016e+00,-3.5850652493536472e-03,+9.2191640287637711e-03,                    0x3,                      0,                      0,+2.4715762138366699e+00,-7.6483364105224609e+00,+2.8815750032663345e-02,+1.7157591879367828e-01,+3.1530510750599205e-04,-3.7005341146141291e-03,                    0x3,                      0,                      0,+1.9706939458847046e+00,-1.6335312128067017e+00,+7.7309268526732922e-03,-1.1545210331678391e-01,+2.2688413446303457e-04,-9.4779521226882935e-02,                    0x1,                      0,                      0,+6.9775488281250000e+02,
+6.9000003598630428e+01,                   4141,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-2.5291466178243678e+02,-3.4833464548424807e+01,-4.5766978597035499e-03,+5.0249094963073730e+00,-3.5797478631138802e-03,+9.1332457959651947e-03,                    0x3,                      0,                      0,+2.5039753913879395e+00,-7.6755752563476562e+00,+2.8901571407914162e-02,+1.6922082006931305e-01,+3.1903892522677779e-04,-5.1550618372857571e-03,                    0x3,                      0,                      0,+1.9620801210403442e+00,-1.6288747787475586e+00,+7.7080107294023037e-03,-1.4130592346191406e-01,+2.2402904869522899e-04,-8.7271660566329956e-02,                    0x1,                      0,                      0,+6.9788916015625000e+02,
+6.9016670266166329e+01,                   4142,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-2.5287248561505655e+02,-3.4961560081077565e+01,-4.5698186344817473e-03,+5.0276842117309570e+00,-3.5743671469390392e-03,+9.0255420655012131e-03,                    0x3,                      0,                      0,+2.5361285209655762e+00,-7.7027735710144043e+00,+2.8986306861042976e-02,+1.6648581624031067e-01,+3.2284407643601298e-04,-6.4622238278388977e-03,                    0x3,                      0,                      0,+1.9502716064453125e+00,-1.6253432035446167e+00,+7.6848566532135010e-03,-1.6410021483898163e-01,+2.2830905800219625e-04,-7.8429713845252991e-02,                    0x1,                      0,                      0,+6.9802404785156250e+02,
+6.9033336933702230e+01,                   4143,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-2.5282977898629269e+02,-3.5090109184939053e+01,-4.5628583280177036e-03,+5.0304079055786133e+00,-3.5689231008291245e-03,+8.8985040783882141e-03,                    0x3,                      0,                      0,+2.5679941177368164e+00,-7.7299466133117676e+00,+2.9069945216178894e-02,+1.6342091560363770e-01,+3.2664922764524817e-04,-7.6223076321184635e-03,                    0x3,                      0,                      0,+1.9356167316436768e+00,-1.6228569746017456e+00,+7.6614646241068840e-03,-1.8389402329921722e-01,+2.2830905800219625e-04,-6.9605022668838501e-02,                    0x1,                      0,                      0,+6.9815948486328125e+02,
+6.9050003601238132e+01,                   4144,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-2.5278654741488029e+02,-3.5219111247043905e+01,-4.5345544316914548e-03,+5.0330758094787598e+00,-3.5467846319079399e-03,+8.7544284760951996e-03,                    0x3,                      0,                      0,+2.5995097160339355e+00,-7.7570300102233887e+00,+2.9016125947237015e-02,+1.6007402539253235e-01,+1.3283101143315434e-03,-8.6445407941937447e-03,                    0x3,                      0,                      0,+1.9152885675430298e+00,-1.6118432283401489e+00,+7.5667095370590687e-03,-2.0081339776515961e-01,+6.0099650174379349e-02,-6.1333987861871719e-02,                    0x1,                      0,                      0,+6.9829553222656250e+02,
+6.9066670268774033e+01,                   4145,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-2.5274279981600503e+02,-3.5348564837131626e+01,-4.5039305995127638e-03,+5.0356750488281250e+00,-3.5228314809501171e-03,+8.5666039958596230e-03,                    0x3,                      0,                      0,+2.6304781436920166e+00,-7.7839965820312500e+00,+2.8945004567503929e-02,+1.5596410632133484e-01,+1.4371852157637477e-03,-1.1269432492554188e-02,                    0x3,                      0,                      0,+1.8882539272308350e+00,-1.6021233797073364e+00,+7.4648517183959484e-03,-2.4659512937068939e-01,+6.5325056202709675e-03,-1.5749348700046539e-01,                    0x1,                      0,                      0,+6.9843218994140625e+02,
+6.9083336936309934e+01,                   4146,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-2.5269854520804006e+02,-3.5478467881426042e+01,-4.4707886888972845e-03,+5.0382008552551270e+00,-3.4969088155776262e-03,+8.3588901907205582e-03,                    0x3,                      0,                      0,+2.6609005928039551e+00,-7.8108296394348145e+00,+2.8855057433247566e-02,+1.5153351426124573e-01,+1.5553593402728438e-03,-1.2462843209505081e-02,                    0x3,                      0,                      0,+1.8578662872314453e+00,-1.5925225019454956e+00,+7.3553961701691151e-03,-2.6583552360534668e-01,+7.0904470048844814e-03,-7.1604639291763306e-02,                    0x1,                      0,                      0,+6.9856939697265625e+02,
+6.9100003603845835e+01,                   4147,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-2.5265379275748444e+02,-3.5608818080530192e+01,-4.4349138341632016e-03,+5.0406498908996582e+00,-3.4688485320657492e-03,+8.1411954015493393e-03,                    0x3,                      0,                      0,+2.6907677650451660e+00,-7.8375148773193359e+00,+2.8744634240865707e-02,+1.4696517586708069e-01,+1.6836170107126236e-03,-1.3061676174402237e-02,                    0x3,                      0,                      0,+1.8254940509796143e+00,-1.5824886560440063e+00,+7.2378260083496571e-03,-2.7410030364990234e-01,+7.6954597607254982e-03,-3.5929974168539047e-02,                    0x1,                      0,                      0,+6.9870721435546875e+02,
+6.9116670271381736e+01,                   4148,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-2.5260855195347554e+02,-3.5739612931503316e+01,-4.3960541762249235e-03,+5.0430221557617188e+00,-3.4384536556899548e-03,+7.9164346680045128e-03,                    0x3,                      0,                      0,+2.7200598716735840e+00,-7.8640403747558594e+00,+2.8611818328499794e-02,+1.4231316745281219e-01,+1.8236944451928139e-03,-1.3485650531947613e-02,                    0x3,                      0,                      0,+1.7915065288543701e+00,-1.5717769861221313e+00,+7.1115428581833839e-03,-2.7912050485610962e-01,+8.4046460688114166e-03,-2.5438459590077400e-02,                    0x1,                      0,                      0,+6.9884564208984375e+02,
+6.9133336938917637e+01,                   4149,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-2.5256283254474138e+02,-3.5870849686081947e+01,-4.3539299841900796e-03,+5.0453157424926758e+00,-3.4055053256452084e-03,+7.6869726181030273e-03,                    0x3,                      0,                      0,+2.7487611770629883e+00,-7.8903899192810059e+00,+2.8454478830099106e-02,+1.3762077689170837e-01,+1.9768998026847839e-03,-1.3767709955573082e-02,                    0x3,                      0,                      0,+1.7561899423599243e+00,-1.5601511001586914e+00,+6.9759059697389603e-03,-2.8154343366622925e-01,+9.1923205181956291e-03,-1.6923565417528152e-02,                    0x1,                      0,                      0,+6.9898461914062500e+02,
+6.9150003606453538e+01,                   4150,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-2.5251664456205810e+02,-3.6002525304619141e+01,-4.3082341620846185e-03,+5.0475306510925293e+00,-3.3697632607072592e-03,+7.4539408087730408e-03,                    0x3,                      0,                      0,+2.7768540382385254e+00,-7.9165444374084473e+00,+2.8270281851291656e-02,+1.3290855288505554e-01,+2.1445169113576412e-03,-1.3981920666992664e-02,                    0x3,                      0,                      0,+1.7196509838104248e+00,-1.5474194288253784e+00,+6.8302457220852375e-03,-2.8273344039916992e-01,+1.0057025589048862e-02,-1.2852641753852367e-02,                    0x1,                      0,                      0,+6.9912414550781250e+02,
+6.9166670273989439e+01,                   4151,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-2.5246999823228606e+02,-3.6134636388681074e+01,-4.2586261677289025e-03,+5.0496678352355957e+00,-3.3309613354504108e-03,+7.2191660292446613e-03,                    0x3,                      0,                      0,+2.8043262958526611e+00,-7.9424815177917480e+00,+2.8056636452674866e-02,+1.2820908427238464e-01,+2.3281159810721874e-03,-1.4086492359638214e-02,                    0x3,                      0,                      0,+1.6820890903472900e+00,-1.5333386659622192e+00,+6.6738547757267952e-03,-2.8196811676025391e-01,+1.1015943251550198e-02,-6.2743010930716991e-03,                    0x1,                      0,                      0,+6.9926422119140625e+02,
+6.9183336941525340e+01,                   4152,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-2.5242290398079061e+02,-3.6267179126579990e+01,-4.2047312525577826e-03,+5.0517268180847168e+00,-3.2888064160943031e-03,+6.9837709888815880e-03,                    0x3,                      0,                      0,+2.8311657905578613e+00,-7.9681758880615234e+00,+2.7810696512460709e-02,+1.2354189157485962e-01,+2.5293019134551287e-03,-1.4123692177236080e-02,                    0x3,                      0,                      0,+1.6435980796813965e+00,-1.5176823139190674e+00,+6.5060015767812729e-03,-2.8003156185150146e-01,+1.2071155011653900e-02,-2.2319890558719635e-03,                    0x1,                      0,                      0,+6.9940490722656250e+02,
+6.9200003609061241e+01,                   4153,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-2.5237537242952035e+02,-3.6400149253923360e+01,-4.1461331135876850e-03,+5.0537085533142090e+00,-3.2429725397378206e-03,+6.7485109902918339e-03,                    0x3,                      0,                      0,+2.8573596477508545e+00,-7.9935970306396484e+00,+2.7529297396540642e-02,+1.1891973018646240e-01,+2.7500251308083534e-03,-1.4115611091256142e-02,                    0x3,                      0,                      0,+1.6042125225067139e+00,-1.5002229213714600e+00,+6.3259266316890717e-03,-2.7732968330383301e-01,+1.3243392109870911e-02,+4.8486512969247997e-04,                    0x1,                      0,                      0,+6.9954614257812500e+02,
+6.9216670276597142e+01,                   4154,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-2.5232741435669803e+02,-3.6533541949268468e+01,-4.0823721197050852e-03,+5.0556149482727051e+00,-3.1931006815284491e-03,+6.5146554261445999e-03,                    0x3,                      0,                      0,+2.8828985691070557e+00,-8.0187120437622070e+00,+2.7208952233195305e-02,+1.1436419934034348e-01,+2.9923187103122473e-03,-1.4031313359737396e-02,                    0x3,                      0,                      0,+1.5640323162078857e+00,-1.4806863069534302e+00,+6.1328569427132607e-03,-2.7333185076713562e-01,+1.4537613838911057e-02,+5.0578634254634380e-03,                    0x1,                      0,                      0,+6.9968786621093750e+02,
+6.9233336944133043e+01,                   4155,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-2.5227904070316436e+02,-3.6667351796377872e+01,-4.0129389771281490e-03,+5.0574460029602051e+00,-3.1387920025736094e-03,+6.2829363159835339e-03,                    0x3,                      0,                      0,+2.9077715873718262e+00,-8.0434818267822266e+00,+2.6845803484320641e-02,+1.0988709330558777e-01,+3.2585132867097855e-03,-1.3903169892728329e-02,                    0x3,                      0,                      0,+1.5230723619461060e+00,-1.4588027000427246e+00,+5.9260148555040359e-03,-2.6862636208534241e-01,+1.5971673652529716e-02,+7.6886075548827648e-03,                    0x1,                      0,                      0,+6.9983013916015625e+02,
+6.9250003611668944e+01,                   4156,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-2.5223026259757253e+02,-3.6801572719133631e+01,-3.9372691549920654e-03,+5.0592045783996582e+00,-3.0796052888035774e-03,+6.0537103563547134e-03,                    0x3,                      0,                      0,+2.9319667816162109e+00,-8.0678653717041016e+00,+2.6435578241944313e-02,+1.0549352318048477e-01,+3.5512016620486975e-03,-1.3753557577729225e-02,                    0x3,                      0,                      0,+1.4812860488891602e+00,-1.4342963695526123e+00,+5.7046343572437763e-03,-2.6361420750617981e-01,+1.7561301589012146e-02,+8.9767379686236382e-03,                    0x1,                      0,                      0,+6.9997296142578125e+02,
+6.9266670279204845e+01,                   4157,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-2.5218109132448151e+02,-3.6936197861530552e+01,-3.8547360440266865e-03,+5.0608911514282227e+00,-3.0150504317134619e-03,+5.8280234225094318e-03,                    0x3,                      0,                      0,+2.9554741382598877e+00,-8.0918140411376953e+00,+2.5973543524742126e-02,+1.0120048373937607e-01,+3.8732965476810932e-03,-1.3541211374104023e-02,                    0x3,                      0,                      0,+1.4387123584747314e+00,-1.4068288803100586e+00,+5.4679792374372482e-03,-2.5758236646652222e-01,+1.9325692206621170e-02,+1.2740771286189556e-02,                    0x1,                      0,                      0,+7.0011627197265625e+02,
+6.9283336946740746e+01,                   4158,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-2.5213153838741687e+02,-3.7071219552222466e+01,-3.7646446219771427e-03,+5.0625076293945312e+00,-2.9445835389196873e-03,+5.6058447808027267e-03,                    0x3,                      0,                      0,+2.9782791137695312e+00,-8.1152763366699219e+00,+2.5454463437199593e-02,+9.7006082534790039e-02,+4.2280089110136032e-03,-1.3330706395208836e-02,                    0x3,                      0,                      0,+1.3952270746231079e+00,-1.3760864734649658e+00,+5.2153747528791428e-03,-2.5166407227516174e-01,+2.1282739937305450e-02,+1.2630297802388668e-02,                    0x1,                      0,                      0,+7.0026007080078125e+02,
+6.9300003614276648e+01,                   4159,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-2.5208161548490654e+02,-3.7206629169379347e+01,-3.6662223318405726e-03,+5.0640563964843750e+00,-2.8676006477326155e-03,+5.3880033083260059e-03,                    0x3,                      0,                      0,+3.0003695487976074e+00,-8.1381912231445312e+00,+2.4872530251741409e-02,+9.2923283576965332e-02,+4.6189771965146065e-03,-1.3070498593151569e-02,                    0x3,                      0,                      0,+1.3508137464523315e+00,-1.3416773080825806e+00,+4.9462388269603252e-03,-2.4496792256832123e-01,+2.3458095267415047e-02,+1.5612467192113400e-02,                    0x1,                      0,                      0,+7.0040441894531250e+02,
+6.9316670281812549e+01,                   4160,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-2.5203133455224352e+02,-3.7342417062652729e+01,-3.5586112269809559e-03,+5.0655393600463867e+00,-2.7834305074065924e-03,+5.1747807301580906e-03,                    0x3,                      0,                      0,+3.0217299461364746e+00,-8.1604957580566406e+00,+2.4221314117312431e-02,+8.8955476880073547e-02,+5.0502088852226734e-03,-1.2793339788913727e-02,                    0x3,                      0,                      0,+1.3053638935089111e+00,-1.3032001256942749e+00,+4.6601356007158756e-03,-2.3806838691234589e-01,+2.5873899459838867e-02,+1.6629528254270554e-02,                    0x1,                      0,                      0,+7.0054919433593750e+02,
+6.9333336949348450e+01,                   4161,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-2.5198070780865939e+02,-3.7478572442903811e+01,-3.4408578358176051e-03,+5.0669574737548828e+00,-2.6913273613899946e-03,+4.9662627279758453e-03,                    0x3,                      0,                      0,+3.0423414707183838e+00,-8.1821174621582031e+00,+2.3493692278862000e-02,+8.5102625191211700e-02,+5.5261868983507156e-03,-1.2511088512837887e-02,                    0x3,                      0,                      0,+1.2587250471115112e+00,-1.2602225542068481e+00,+4.3568327091634274e-03,-2.3117108643054962e-01,+2.8558678925037384e-02,+1.6935076564550400e-02,                    0x1,                      0,                      0,+7.0069445800781250e+02,
